USA,Nanette Burstein,Comedy,Going the Distance,R,100,6.3,Drew Barrymore,Geoff LaTulippe,2010
USA,Spencer Susser,Comedy,Hesher,R,106,7.1,Joseph Gordon-Levitt,Spencer Susser,2010
Canada,Xavier Dolan,Drama,Heartbeats,NOT RATED,101,7.2,Xavier Dolan,Xavier Dolan,2010
USA,Mitch Glazer,Drama,Passion Play,R,94,5,Mickey Rourke,Mitch Glazer,2010
Sweden,Daniel Espinosa,Action,Easy Money,R,124,6.7,Joel Kinnaman,Daniel Espinosa,2010
USA,Abe Sylvia,Comedy,Dirty Girl,R,90,6.5,Juno Temple,Abe Sylvia,2010
USA,Tony Goldwyn,Biography,Conviction,R,107,7.2,Hilary Swank,Pamela Gray,2010
USA,William Monahan,Crime,London Boulevard,R,103,6.2,Colin Farrell,William Monahan,2010
USA,Robert Redford,Crime,The Conspirator,PG-13,122,6.9,Robin Wright,James D. Solomon,2010
USA,James Keach,Comedy,Waiting for Forever,PG-13,100,6,Rachel Bilson,Steve Adams,2010
USA,Julie Taymor,Comedy,The Tempest,PG-13,110,5.4,Helen Mirren,Julie Taymor,2010
USA,Jay Duplass,Comedy,Cyrus,R,91,6.3,John C. Reilly,Mark Duplass,2010
USA,Eric Brevig,Animation,Yogi Bear,PG,100,4.6,Dan Aykroyd,J.R. Ventimilia,2010
USA,Shana Feste,Drama,Country Strong,PG-13,117,6.3,Garrett Hedlund,Shana Feste,2010
UK,Michael Winterbottom,Comedy,The Trip,NOT RATED,112,7,Steve Coogan,Baby Cow Productions,2010
USA,Nick Tomnay,Comedy,The Perfect Host,R,100,6.8,David Hyde Pierce,Nick Tomnay,2010
Canada,Panos Cosmatos,Sci-Fi,Beyond the Black Rainbow,R,110,6,Eva Bourne,Panos Cosmatos,2010
UK,John Landis,Comedy,Burke and Hare,R,91,6.2,Bill Bailey,Piers Ashworth,2010
USA,Gregg Araki,Comedy,Kaboom,UNRATED,86,5.7,Thomas Dekker,Gregg Araki,2010
Denmark,Susanne Bier,Drama,In a Better World,R,100,7.7,Mikael Persbrandt,Anders Thomas Jensen,2010
USA,Taylor Hackford,Biography,Love Ranch,R,100,5.7,Helen Mirren,Mark Jacobson,2010
UK,Nigel Cole,Biography,Made in Dagenham,R,113,7.2,Sally Hawkins,William Ivory,2010
USA,Galt Niederhoffer,Comedy,The Romantics,PG-13,100,5.1,Katie Holmes,Galt Niederhoffer,2010
USA,Joel Schumacher,Action,Twelve,R,100,5.7,Chace Crawford,Jordan Melamed,2010
Spain,Álex de la Iglesia,Comedy,The Last Circus,R,107,6.6,Carlos Areces,Álex de la Iglesia,2010
USA,Dan Rush,Comedy,Everything Must Go,R,97,6.4,Will Ferrell,Dan Rush,2010
USA,Wes Craven,Horror,My Soul to Take,R,100,4.8,Max Thieriot,Wes Craven,2010
USA,Tom Vaughan,Drama,Extraordinary Measures,PG,106,6.5,Brendan Fraser,Robert Nelson Jacobs,2010
USA,Tyler Perry,Drama,For Colored Girls,R,100,6,Janet Jackson,Tyler Perry,2010
USA,Adam Green,Comedy,Hatchet II,R,85,5.5,Danielle Harris,Adam Green,2010
USA,Tom Dey,Comedy,Marmaduke,PG,100,4.2,Owen Wilson,Tim Rasmussen,2010
France,Pascal Chaumeil,Comedy,Heartbreaker,NOT RATED,105,6.8,Romain Duris,Laurent Zeitoun,2010
USA,Michael J. Weithorn,Comedy,A Little Help,R,100,5.7,Jenna Fischer,Michael J. Weithorn,2010
Spain,Icíar Bollaín,Drama,Even the Rain,UNRATED,103,7.5,Gael García Bernal,Paul Laverty,2010
Australia,Patrick Hughes,Thriller,Red Hill,R,95,6.4,Ryan Kwanten,Patrick Hughes,2010
South Korea,Sang-soo Im,Drama,The Housemaid,NOT RATED,106,6.5,Do-yeon Jeon,Ki-young Kim,2010
France,Abbas Kiarostami,Drama,Certified Copy,NOT RATED,106,7.3,Juliette Binoche,Caroline Eliacheff,2010
Canada,George Hickenlooper,Biography,Casino Jack,R,108,6.2,Kevin Spacey,Norman Snider,2010
France,Gilles Paquet-Brenner,Drama,La llave de Sarah,PG-13,102,7.5,Kristin Scott Thomas,Tatiana De Rosnay,2010
UK,Jake Scott,Drama,Welcome to the Rileys,R,100,7,James Gandolfini,Ken Hixon,2010
Japan,Tran Anh Hung,Drama,Norwegian Wood,NOT RATED,133,6.4,Ken'ichi Matsuyama,Haruki Murakami,2010
USA,Roger Kumble,Comedy,Furry Vengeance,PG,100,3.8,Brendan Fraser,Michael Carnes,2010
Thailand,Apichatpong Weerasethakul,Comedy,Uncle Boonmee Who Can Recall His Past Lives,NOT RATED,114,6.6,Thanapat Saisaymar,Phra Sripariyattiweti,2010
India,Sanjay Leela Bhansali,Comedy,Guzaarish,Not specified,126,7.5,Hrithik Roshan,Sanjay Leela Bhansali,2010
UK,Mike Leigh,Comedy,Another Year,PG-13,129,7.3,Jim Broadbent,Mike Leigh,2010
USA,Lena Dunham,Comedy,Tiny Furniture,NOT RATED,98,6.2,Lena Dunham,Lena Dunham,2010
USA,Anthony Bell,Animation,Alpha and Omega,PG,90,5.3,Hayden Panettiere,Chris Denk,2010
USA,David Yates,Adventure,Harry Potter and the Deathly Hallows: Part 2,PG-13,130,8.1,Daniel Radcliffe,Steve Kloves,2011
USA,Rob Marshall,Action,Pirates of the Caribbean On Stranger Tides,PG-13,100,6.6,Johnny Depp,Ted Elliott,2011
USA,Nicolas Winding Refn,Crime,Drive,R,100,7.8,Ryan Gosling,Hossein Amini,2011
USA,Tate Taylor,Drama,The Help,PG-13,146,8.1,Emma Stone,Tate Taylor,2011
USA,David Fincher,Crime,The Girl with the Dragon Tattoo,R,158,7.8,Daniel Craig,Steven Zaillian,2011
USA,Paul Feig,Comedy,Bridesmaids,R,125,6.8,Kristen Wiig,Kristen Wiig,2011
USA,Zack Snyder,Action,Sucker Punch,PG-13,110,6.1,Emily Browning,Zack Snyder,2011
USA,Kenneth Branagh,Action,Thor,PG-13,115,7,Chris Hemsworth,Ashley Miller,2011
France,Olivier Nakache,Biography,The Intouchables,R,112,8.6,François Cluzet,Olivier Nakache,2011
USA,Joe Johnston,Action,Captain America: The First Avenger,PG-13,124,6.9,Chris Evans,Christopher Markus,2011
USA,Gavin O'Connor,Drama,Warrior,PG-13,140,8.2,Tom Hardy,Gavin O'Connor,2011
USA,Martin Campbell,Action,Green Lantern,PG-13,114,5.6,Ryan Reynolds,Greg Berlanti,2011
USA,Neil Burger,Mystery,Limitless,PG-13,105,7.4,Bradley Cooper,Leslie Dixon,2011
USA,Tarsem Singh,Action,Immortals,R,110,6,Henry Cavill,Charley Parlapanides,2011
USA,Rupert Wyatt,Action,Rise of the Planet of the Apes,PG-13,105,7.6,James Franco,Rick Jaffa,2011
USA,Scott Stewart,Action,Priest,PG-13,87,5.7,Paul Bettany,Cory Goodman,2011
USA,Michael Bay,Action,Transformers Dark of the Moon,PG-13,154,6.3,Shia LaBeouf,Ehren Kruger,2011
USA,Andrew Niccol,Action,In Time,PG-13,109,6.7,Justin Timberlake,Andrew Niccol,2011
USA,Cameron Crowe,Comedy,We Bought a Zoo,PG,124,7.1,Matt Damon,Aline Brosh McKenna,2011
Spain,Woody Allen,Comedy,Midnight in Paris,PG-13,100,7.7,Owen Wilson,Woody Allen,2011
USA,Duncan Jones,Mystery,Source Code,PG-13,93,7.5,Jake Gyllenhaal,Ben Ripley,2011
USA,Brad Bird,Action,Mission Impossible  Ghost Protocol,PG-13,132,7.4,Tom Cruise,Bruce Geller,2011
USA,Dennis Dugan,Comedy,Just Go with It,PG-13,117,6.4,Adam Sandler,Allan Loeb,2011
USA,Brad Furman,Crime,The Lincoln Lawyer,R,118,7.3,Matthew McConaughey,John Romano,2011
USA,Seth Gordon,Comedy,Horrible Bosses,R,106,6.9,Jason Bateman,Michael Markowitz,2011
USA,D.J. Caruso,Action,I Am Number Four,PG-13,109,6.1,Alex Pettyfer,Alfred Gough,2011
UK,Steve McQueen,Drama,Shame,NC-17,101,7.2,Michael Fassbender,Steve McQueen,2011
USA,Will Gluck,Comedy,Friends with Benefits,R,109,6.6,Mila Kunis,Keith Merryman,2011
USA,Jake Kasdan,Comedy,Bad Teacher,R,92,5.7,Cameron Diaz,Gene Stupnitsky,2011
USA,Martin Scorsese,Adventure,Hugo,PG,126,7.5,Asa Butterfield,John Logan,2011
USA,Bennett Miller,Biography,Moneyball,PG-13,133,7.6,Brad Pitt,Steven Zaillian,2011
USA,Lone Scherfig,Drama,One Day,PG-13,107,7,Anne Hathaway,David Nicholls,2011
USA,Michael Dowse,Comedy,Goon,R,92,6.8,Seann William Scott,Jay Baruchel,2011
USA,Ivan Reitman,Comedy,No Strings Attached,R,108,6.2,Natalie Portman,Elizabeth Meriwether,2011
UK,Lynne Ramsay,Drama,We Need to Talk About Kevin,R,112,7.5,Tilda Swinton,Lynne Ramsay,2011
USA,Guy Ritchie,Action,Sherlock Holmes A Game of Shadows,PG-13,129,7.5,Robert Downey Jr.,Michele Mulroney,2011
Denmark,Lars von Trier,Drama,Melancolía,R,135,7.1,Kirsten Dunst,Lars von Trier,2011
USA,Justin Lin,Action,Fast Five,PG-13,130,7.3,Vin Diesel,Chris Morgan,2011
USA,Joe Wright,Action,Hanna,PG-13,111,6.8,Saoirse Ronan,Seth Lochhead,2011
USA,George Nolfi,Romance,The Adjustment Bureau,PG-13,106,7.1,Matt Damon,George Nolfi,2011
Spain,Pedro Almodóvar,Drama,La piel que habito,R,120,7.6,Antonio Banderas,Thierry Jonquet,2011
USA,Joe Carnahan,Action,The Grey,R,117,6.8,Liam Neeson,Joe Carnahan,2011
USA,Shawn Levy,Action,Real Steel,PG-13,127,7.1,Hugh Jackman,John Gatins,2011
USA,Gore Verbinski,Animation,Rango,PG,107,7.2,Johnny Depp,John Logan,2011
USA,Lance Daly,Drama,The Good Doctor,PG-13,91,5.6,Orlando Bloom,John Enbom,2011
USA,Matthijs van Heijningen Jr.,Horror,The Thing,R,103,6.2,Mary Elizabeth Winstead,Eric Heisserer,2011
USA,Marcus Nispel,Action,Conan the Barbarian,R,113,5.2,Jason Momoa,Thomas Dean Donnelly,2011
USA,Terrence Malick,Drama,The Tree of Life,PG-13,139,6.8,Brad Pitt,Terrence Malick,2011
USA,Alexander Payne,Comedy,The Descendants,R,115,7.3,George Clooney,Alexander Payne,2011
USA,Greg Mottola,Adventure,Paul,R,104,7,Simon Pegg,Simon Pegg,2011
USA,Steven Soderbergh,Drama,Contagion,PG-13,106,6.6,Matt Damon,Scott Z. Burns,2011
Iran,Asghar Farhadi,Drama,A Separation,PG-13,123,8.4,Payman Maadi,Asghar Farhadi,2011
USA,Craig Brewer,Comedy,Footloose,PG-13,113,5.9,Kenny Wormald,Dean Pitchford,2011
USA,John Singleton,Action,Abduction,PG-13,106,5.1,Taylor Lautner,Shawn Christensen,2011
USA,William Friedkin,Crime,Killer Joe,R,102,6.7,Matthew McConaughey,Tracy Letts,2011
USA,Sean McNamara,Biography,Soul Surfer,PG,112,7.1,AnnaSophia Robb,Sean McNamara,2011
Germany,Paul W.S. Anderson,Action,The Three Musketeers,PG-13,110,5.8,Logan Lerman,Alex Litvak,2011
USA,Bobby Farrelly,Comedy,Hall Pass,R,105,5.9,Owen Wilson,Pete Jones,2011
Australia,Julia Leigh,Drama,Sleeping Beauty,NOT RATED,101,5.3,Emily Browning,Julia Leigh,2011
USA,Todd Phillips,Comedy,The Hangover Part II,R,102,6.5,Bradley Cooper,Craig Mazin,2011
UK,Cary Fukunaga,Drama,Jane Eyre,PG-13,120,7.4,Mia Wasikowska,Charlotte Brontë,2011
USA,Steven Spielberg,Animation,The Adventures of Tintin,PG,107,7.4,Jamie Bell,Hergé,2011
France,Olivier Megaton,Action,Colombiana,PG-13,108,6.4,Zoe Saldana,Luc Besson,2011
USA,David Gordon Green,Adventure,Your Highness,R,102,5.6,Danny McBride,Danny McBride,2011
USA,Steven Spielberg,Drama,War Horse,PG-13,146,7.2,Jeremy Irvine,Lee Hall,2011
UK,David Cronenberg,Biography,A Dangerous Method,R,99,6.5,Michael Fassbender,Christopher Hampton,2011
USA,Oliver Parker,Action,Johnny English Reborn,PG,101,6.3,Rowan Atkinson,Hamish McColl,2011
USA,Simon West,Action,The Mechanic,R,93,6.6,Jason Statham,Richard Wenk,2011
USA,George Clooney,Drama,The Ides of March,R,101,7.1,Paul Giamatti,George Clooney,2011
France,Michel Hazanavicius,Comedy,The Artist,PG-13,100,7.9,Jean Dujardin,Michel Hazanavicius,2011
USA,Jonathan Liebesman,Action,Battle Los Angeles,PG-13,116,5.8,Aaron Eckhart,Christopher Bertolini,2011
USA,Gavin Wiesen,Drama,The Art of Getting By,PG-13,83,6.6,Freddie Highmore,Gavin Wiesen,2011
USA,J.C. Chandor,Drama,Margin Call,R,107,7.1,Zachary Quinto,J.C. Chandor,2011
USA,Craig Gillespie,Comedy,Fright Night,R,106,6.4,Anton Yelchin,Marti Noxon,2011
USA,Carlos Saldanha,Animation,Rio,G,96,6.9,Jesse Eisenberg,Carlos Saldanha,2011
Norway,Morten Tyldum,Crime,Headhunters,R,96,7.6,Aksel Hennie,Ulf Ryberg,2011
USA,Raja Gosnell,Animation,The Smurfs,PG,100,5.5,Hank Azaria,J. David Stem,2011
USA,Drake Doremus,Drama,Like Crazy,PG-13,86,6.7,Felicity Jones,Drake Doremus,2011
UK,Joe Cornish,Action,Attack the Block,R,88,6.6,John Boyega,Joe Cornish,2011
USA,Jeff Nichols,Drama,Take Shelter,R,121,7.4,Michael Shannon,Jeff Nichols,2011
UK,Jaume Collet-Serra,Action,Unknown,PG-13,113,6.9,Liam Neeson,Oliver Butcher,2011
USA,Daniel Barnz,Drama,Beastly,PG-13,86,5.6,Alex Pettyfer,Daniel Barnz,2011
UK,Simon Curtis,Biography,My Week with Marilyn,R,99,7,Michelle Williams,Adrian Hodges,2011
USA,Kevin Smith,Action,Red State,R,88,6.2,Michael Parks,Kevin Smith,2011
USA,Mike Cahill,Drama,Another Earth,PG-13,92,7,Brit Marling,Mike Cahill,2011
USA,Mark Neveldine,Action,Ghost Rider Spirit of Vengeance,PG-13,96,4.3,Nicolas Cage,Scott M. Gimple,2011
USA,Catherine Hardwicke,Fantasy,Red Riding Hood,PG-13,100,5.4,Amanda Seyfried,David Leslie Johnson,2011
USA,Christian E. Christiansen,Drama,The Roommate,PG-13,100,4.9,Minka Kelly,Sonny Mallhi,2011
USA,Francis Lawrence,Drama,Water for Elephants,PG-13,100,6.9,Robert Pattinson,Richard LaGravenese,2011
USA,David Gordon Green,Comedy,The Sitter,R,81,5.7,Jonah Hill,Brian Gatewood,2011
Ireland,Steven Soderbergh,Action,Agentes Secretos,R,93,5.8,Gina Carano,Lem Dobbs,2011
UK,David Mackenzie,Drama,Perfect Sense,R,92,7.1,Ewan McGregor,Kim Fupz Aakeson,2011
USA,Rod Lurie,Action,Straw Dogs,R,110,5.8,James Marsden,Rod Lurie,2011
USA,Michael Dowse,Comedy,Take Me Home Tonight,R,100,6.3,Topher Grace,Jackie Filgo,2011
USA,Brett Ratner,Action,Tower Heist,PG-13,104,6.2,Eddie Murphy,Adam Cooper,2011
USA,Patrick Lussier,Action,Drive Angry,R,104,5.4,Nicolas Cage,Todd Farmer,2011
UK,John Madden,Comedy,The Best Exotic Marigold Hotel,PG-13,124,7.3,Judi Dench,Ol Parker,2011
USA,Jim Sheridan,Drama,Dream House,PG-13,84,6,Daniel Craig,David Loucka,2011
USA,Tom Hanks,Comedy,Larry Crowne,PG-13,98,6.1,Tom Hanks,Tom Hanks,2011
UK,Gary McKendry,Action,Killer Elite,R,116,6.5,Jason Statham,Matt Sherring,2011
USA,Mikael Håfström,Drama,The Rite,PG-13,114,6,Colin O'Donoghue,Michael Petroni,2011
Hungary,Thomas Bezucha,Adventure,Princesa por accidente,PG,100,5.8,Selena Gomez,Thomas Bezucha,2011
UK,Ben Palmer,Comedy,The Inbetweeners Movie,R,97,6.8,James Buckley,Iain Morris,2011
Ireland,John Michael McDonagh,Comedy,The Guard,R,100,7.3,Brendan Gleeson,John Michael McDonagh,2011
USA,Luke Greenfield,Comedy,Something Borrowed,PG-13,100,5.9,Ginnifer Goodwin,Jennie Snyder Urman,2011
USA,Sean Durkin,Drama,Martha Marcy May Marlene,R,102,6.9,Elizabeth Olsen,Sean Durkin,2011
USA,Bruce Robinson,Comedy,The Rum Diary,R,120,6.2,Johnny Depp,Bruce Robinson,2011
UK,Phyllida Lloyd,Biography,The Iron Lady,PG-13,105,6.4,Meryl Streep,Abi Morgan,2011
USA,Ti West,Horror,The Innkeepers,R,101,5.5,Sara Paxton,Ti West,2011
USA,Ron Howard,Comedy,The Dilemma,PG-13,111,5.3,Vince Vaughn,Allan Loeb,2011
USA,Michel Gondry,Action,The Green Hornet,PG-13,100,5.8,Seth Rogen,Seth Rogen,2011
USA,Joel Schumacher,Crime,Trespass,R,91,5.3,Nicolas Cage,Karl Gajdusek,2011
USA,James Bobin,Adventure,The Muppets,PG,100,7.1,Amy Adams,Jason Segel,2011
USA,Chris Gorak,Action,The Darkest Hour,PG-13,89,4.9,Emile Hirsch,Jon Spaihts,2011
USA,Dominic Sena,Action,Season of the Witch,PG-13,95,5.4,Nicolas Cage,Bragi F. Schut,2011
USA,Jonathan Hensleigh,Biography,Kill the Irishman,R,106,7.1,Ray Stevenson,Jonathan Hensleigh,2011
UK,Andrew Haigh,Drama,Weekend,NOT RATED,97,7.7,Tom Cullen,Andrew Haigh,2011
USA,Richard Linklater,Biography,Bernie,PG-13,99,6.8,Jack Black,Skip Hollandsworth,2011
UK,Kevin Macdonald,Action,The Eagle,PG-13,114,6.2,Channing Tatum,Jeremy Brock,2011
USA,Marc Forster,Action,Machine Gun Preacher,R,129,6.8,Gerard Butler,Jason Keller,2011
France,Chris Kentis,Drama,Silent House,R,86,5.3,Elizabeth Olsen,Gustavo Hernández,2011
USA,Dennis Dugan,Comedy,Jack and Jill,PG,91,3.4,Adam Sandler,Steve Koren,2011
USA,Roger Donaldson,Action,Seeking Justice,R,105,6.2,Nicolas Cage,Todd Hickey,2011
USA,Jim Field Smith,Comedy,Butter,R,100,6.2,Jennifer Garner,Jason A. Micallef,2011
USA,Chris Miller,Animation,Puss in Boots,PG,90,6.7,Antonio Banderas,Tom Wheeler,2011
USA,Jason Reitman,Comedy,Young Adult,R,94,6.3,Charlize Theron,Diablo Cody,2011
UK,Tanya Wexler,Comedy,Hysteria,R,100,6.7,Maggie Gyllenhaal,Stephen Dyer,2011
UK,Ralph Fiennes,Drama,Coriolanus,R,123,6.2,Ralph Fiennes,John Logan,2011
USA,Tony Kaye,Drama,Detachment,NOT RATED,98,7.7,Adrien Brody,Carl Lund,2011
USA,Tim Hill,Animation,Hop,PG,100,5.5,Russell Brand,Cinco Paul,2011
Canada,Charles Martin Smith,Drama,Dolphin Tale,PG,113,6.9,Morgan Freeman,Karen Janszen,2011
Italy,Paolo Sorrentino,Comedy,This Must Be the Place,R,118,6.7,Sean Penn,Paolo Sorrentino,2011
USA,Frank Coraci,Comedy,Zookeeper,PG,100,5.2,Kevin James,Nick Bakay,2011
USA,Jodie Foster,Drama,The Beaver,PG-13,91,6.7,Mel Gibson,Kyle Killen,2011
UK,Ben Wheatley,Crime,Kill List,NOT RATED,95,6.4,Neil Maskell,Ben Wheatley,2011
UK,Roland Emmerich,Drama,Anonymous,PG-13,130,6.9,Rhys Ifans,John Orloff,2011
China,Yimou Zhang,Drama,The Flowers of War,R,146,7.6,Christian Bale,Heng Liu,2011
Germany,Xavier Gens,Drama,Aislados,R,112,5.8,Lauren German,Karl Mueller,2011
USA,Oren Moverman,Crime,Rampart,R,108,5.8,Woody Harrelson,James Ellroy,2011
USA,Alex Gregory,Comedy,A Good Old Fashioned Orgy,R,95,6.2,Jason Sudeikis,Alex Gregory,2011
UK,Andrea Arnold,Drama,Wuthering Heights,NOT RATED,129,6.1,Kaya Scodelario,Andrea Arnold,2011
USA,Stephen J. Anderson,Animation,Winnie the Pooh,G,100,7.2,Jim Cummings,Stephen J. Anderson,2011
UK,Phil Traill,Comedy,Chalet Girl,R,100,6.3,Felicity Jones,Tom Williams,2011
India,Zoya Akhtar,Adventure,Zindagi Na Milegi Dobara,Not specified,155,8.1,Hrithik Roshan,Farhan Akhtar,2011
Canada,Jason Eisener,Action,Hobo with a Shotgun,NOT RATED,86,6.1,Rutger Hauer,John Davies,2011
Australia,George Miller,Animation,Happy Feet Two,PG,100,5.9,Elijah Wood,George Miller,2011
USA,Alister Grierson,Adventure,Sanctum,R,108,5.9,Rhys Wakefield,John Garvin,2011
UK,Terence Davies,Drama,The Deep Blue Sea,R,98,6.3,Rachel Weisz,Terence Rattigan,2011
UK,Lasse Hallström,Comedy,Salmon Fishing in the Yemen,PG-13,107,6.8,Ewan McGregor,Simon Beaufoy,2011
USA,Jennifer Westfeldt,Comedy,Friends with Kids,R,107,6.2,Jennifer Westfeldt,Jennifer Westfeldt,2011
USA,Jesse Peretz,Comedy,Our Idiot Brother,R,90,6.4,Paul Rudd,Jesse Peretz,2011
USA,Kenneth Lonergan,Drama,Margaret,R,150,6.5,Anna Paquin,Kenneth Lonergan,2011
UK,Rodrigo García,Drama,Albert Nobbs,R,113,6.7,Glenn Close,Gabriella Prekop,2011
USA,Bobcat Goldthwait,Comedy,God Bless America,R,105,7.2,Joel Murray,Bobcat Goldthwait,2011
Canada,Sarah Polley,Comedy,Take This Waltz,R,116,6.6,Michelle Williams,Sarah Polley,2011
USA,Adam Kassen,Biography,Puncture,R,100,6.9,Chris Evans,Paul Danziger,2011
USA,Mike Mitchell,Animation,Alvin and the Chipmunks: Chipwrecked,G,87,4.4,Justin Long,Jonathan Aibel,2011
Australia,Justin Kurzel,Biography,The Snowtown Murders,NOT RATED,119,6.6,Lucas Pittaway,Shaun Grant,2011
Australia,Daniel Nettheim,Adventure,The Hunter,R,102,6.8,Willem Dafoe,Alice Addison,2011
France,Bertrand Bonello,Drama,House of Tolerance,NOT RATED,122,6.8,Noémie Lvovsky,Bertrand Bonello,2011
USA,Sam Jaeger,Comedy,Take Me Home,PG-13,97,6.9,Sam Jaeger,Sam Jaeger,2011
USA,Jason Winer,Comedy,Arthur,PG-13,110,5.7,Russell Brand,Peter Baynham,2011
USA,Alex Kendrick,Drama,Courageous,PG-13,100,7,Alex Kendrick,Alex Kendrick,2011
USA,David Frankel,Comedy,The Big Year,PG,100,6.2,Owen Wilson,Howard Franklin,2011
USA,Miguel Arteta,Comedy,Cedar Rapids,R,87,6.3,Ed Helms,Phil Johnston,2011
UK,Sheree Folkson,Comedy,The Decoy Bride,PG,89,6.2,Kelly Macdonald,Neil Jaworski,2011
USA,Nicole Kassell,Comedy,A Little Bit of Heaven,PG-13,100,6.3,Kate Hudson,Gren Wells,2011
USA,Zal Batmanglij,Drama,Sound of My Voice,R,100,6.7,Christopher Denham,Zal Batmanglij,2011
USA,Joe Nussbaum,Comedy,Prom,PG,104,5.4,Aimee Teegarden,Katie Wech,2011
USA,Ami Canaan Mann,Crime,Texas Killing Fields,R,105,5.7,Sam Worthington,Don Ferrarone,2011
USA,Angelina Jolie,Drama,In the Land of Blood and Honey,R,100,4.4,Zana Marjanovic,Angelina Jolie,2011
USA,Matthew Chapman,Drama,The Ledge,R,100,6.6,Charlie Hunnam,Matthew Chapman,2011
Belgium,Michaël R. Roskam,Crime,Bullhead,R,129,7.4,Matthias Schoenaerts,Michaël R. Roskam,2011
India,Imtiaz Ali,Drama,Rockstar,NOT RATED,159,7.6,Ranbir Kapoor,Imtiaz Ali,2011
Germany,Rob Minkoff,Comedy,Flypaper,NOT RATED,87,6.4,Patrick Dempsey,Jon Lucas,2011
USA,Juan Carlos Fresnadillo,Fantasy,Intruders,R,100,5.4,Clive Owen,Nicolás Casariego,2011
USA,Salim Akil,Comedy,Jumping the Broom,PG-13,100,5.7,Paula Patton,Elizabeth Hunter,2011
Japan,Gorô Miyazaki,Animation,From Up on Poppy Hill,PG,91,7.5,Sarah Bolger,Tetsurô Sayama,2011
France,Malgorzata Szumowska,Drama,Elles,UNRATED,99,5.7,Juliette Binoche,Tine Byrckel,2011
Belgium,Bavo Defurne,Drama,North Sea Texas,NOT RATED,94,7.2,Ben Van den Heuvel,André Sollie,2011
UK,Christopher Nolan,Action,The Dark Knight Rises,PG-13,164,8.4,Christian Bale,Jonathan Nolan,2012
USA,Quentin Tarantino,Drama,Django Unchained,R,165,8.4,Jamie Foxx,Quentin Tarantino,2012
USA,Gary Ross,Adventure,The Hunger Games,PG-13,142,7.2,Jennifer Lawrence,Gary Ross,2012
USA,Joss Whedon,Action,The Avengers,PG-13,143,8.1,Robert Downey Jr.,Joss Whedon,2012
USA,Ridley Scott,Adventure,Prometheus,R,124,7,Noomi Rapace,Jon Spaihts,2012
USA,Peter Jackson,Adventure,The Hobbit An Unexpected Journey,PG-13,169,7.9,Martin Freeman,Fran Walsh,2012
USA,Jason Moore,Comedy,Pitch Perfect,PG-13,112,7.2,Anna Kendrick,Kay Cannon,2012
USA,Christopher McQuarrie,Action,Jack Reacher,PG-13,130,7,Tom Cruise,Lee Child,2012
USA,Stephen Chbosky,Drama,The Perks of Being a Wallflower,PG-13,102,8,Logan Lerman,Stephen Chbosky,2012
Germany,Tom Tykwer,Action,Cloud Atlas,R,172,7.5,Tom Hanks,David Mitchell,2012
USA,Bill Condon,Adventure,The Twilight Saga Breaking Dawn - Part 2,PG-13,115,5.5,Kristen Stewart,Melissa Rosenberg,2012
USA,Drew Goddard,Horror,The Cabin in the Woods,R,95,7,Kristen Connolly,Joss Whedon,2012
USA,Wes Anderson,Adventure,Moonrise Kingdom,PG-13,94,7.8,Jared Gilman,Wes Anderson,2012
UK,Sam Mendes,Action,Skyfall,PG-13,143,7.8,Daniel Craig,Ian Fleming,2012
USA,Peter Berg,Action,Battleship,PG-13,131,5.8,Alexander Skarsgård,Jon Hoeber,2012
USA,Rian Johnson,Action,Looper,R,113,7.4,Joseph Gordon-Levitt,Rian Johnson,2012
USA,Kathryn Bigelow,Drama,Zero Dark Thirty,R,157,7.4,Jessica Chastain,Mark Boal,2012
USA,Rupert Sanders,Action,Snow White and the Huntsman,PG-13,127,6.1,Kristen Stewart,Evan Daugherty,2012
USA,David O. Russell,Comedy,Silver Linings Playbook,R,122,7.8,Bradley Cooper,David O. Russell,2012
USA,Jon Hurwitz,Comedy,American Reunion,R,113,6.7,Jason Biggs,Jon Hurwitz,2012
USA,Tim Burton,Comedy,Dark Shadows,PG-13,113,6.2,Johnny Depp,Seth Grahame-Smith,2012
UK,Joe Wright,Drama,Anna Karenina,R,129,6.6,Keira Knightley,Tom Stoppard,2012
USA,Marc Webb,Action,The Amazing Spider Man,PG-13,136,7,Andrew Garfield,James Vanderbilt,2012
USA,Derek Cianfrance,Crime,The Place Beyond the Pines,R,140,7.3,Ryan Gosling,Derek Cianfrance,2012
USA,Ben Affleck,Adventure,Argo,R,120,7.7,Ben Affleck,Chris Terrio,2012
Denmark,Thomas Vinterberg,Drama,The Hunt,R,115,8.3,Mads Mikkelsen,Tobias Lindholm,2012
USA,Steven Soderbergh,Comedy,Magic Mike,R,110,6.1,Channing Tatum,Reid Carolin,2012
USA,Tony Gilroy,Action,The Bourne Legacy,PG-13,135,6.7,Jeremy Renner,Tony Gilroy,2012
Spain,J.A. Bayona,Drama,The Impossible,PG-13,114,7.6,Naomi Watts,Sergio G. Sánchez,2012
USA,Harmony Korine,Crime,Spring Breakers,R,94,5.3,Vanessa Hudgens,Harmony Korine,2012
USA,Rich Moore,Animation,WreckIt Ralph,PG,101,7.7,John C. Reilly,Rich Moore,2012
USA,Mark Andrews,Animation,Brave,PG,93,7.2,Kelly Macdonald,Brenda Chapman,2012
UK,Pete Travis,Action,Dredd,R,95,7.1,Karl Urban,John Wagner,2012
